"Département (Champ géographique)","Code Commune (Champ géographique)","Nom Commune (Champ géographique)","Section (Références cadastrales)","Bâtiment (Identification du local)","N° voirie (Adresse du local)","Indice de répétition (Adresse du local)","Nature voie (Adresse du local)","Nom voie (Adresse du local)","N° MAJIC (Propriétaire(s) du local)","N° SIREN (Propriétaire(s) du local)","Forme juridique (Propriétaire(s) du local)","Forme juridique abrégée (Propriétaire(s) du local)","Dénomination (Propriétaire(s) du local)","Adresse","Adresse_complete"
59,350,"LILLE","IL","D",5,"","BOULEVARD","DEFENSEURS DE LILLE","PBJW2K","824589790",6540,"SCI","SCI DULLOO","BOULEVARD DEFENSEURS DE LILLE","5 BOULEVARD DEFENSEURS DE LILLE"
59,350,"LILLE","IL","C",10,"","RUE","ARMAND CARREL","PBB8WD","410734644",6540,"SCI","ARMAND CARREL","RUE ARMAND CARREL","10 RUE ARMAND CARREL"
59,350,"LILLE","IL","B",10,"","RUE","ARMAND CARREL","PBB8WD","410734644",6540,"SCI","ARMAND CARREL","RUE ARMAND CARREL","10 RUE ARMAND CARREL"
59,350,"LILLE","IL","A",14,"B","RUE","ARMAND CARREL","PBHFS8","U10903891",9900,"","SUCCESSION LEOPOLD ET MARIE BIENVENU","RUE ARMAND CARREL","14 RUE ARMAND CARREL"
59,350,"LILLE","IL","A",12,"","RUE","ARMAND CARREL","PBB9D4","U21069665",9900,"","ASSOCIATION LE CEDRE BLEU","RUE ARMAND CARREL","12 RUE ARMAND CARREL"
59,350,"LILLE","IL","A",12,"","RUE","ARMAND CARREL","PBH842","475680815",5699,"SA","VILOGIA SOCIETE ANONYME DHLM","RUE ARMAND CARREL","12 RUE ARMAND CARREL"
59,350,"LILLE","IL","A",332,"","BOULEVARD","D ALSACE","PBCP8H","U21552017",9900,"","LYCEE BAGGIO","BOULEVARD D ALSACE","332 BOULEVARD D ALSACE"
59,350,"LILLE","IL","A",332,"","BOULEVARD","D ALSACE","PBJJ58","245900410",7344,"","METROPOLE EUROPEENNE DE LILLE","BOULEVARD D ALSACE","332 BOULEVARD D ALSACE"
59,350,"LILLE","IL","A",51,"","BOULEVARD","DE BELFORT","PBHBMZ","509598116",6540,"SCI","BELFORT MEDICALE 51","BOULEVARD DE BELFORT","51 BOULEVARD DE BELFORT"
59,350,"LILLE","IL","A",51,"","BOULEVARD","DE BELFORT","PBCMCC","480911627",6540,"SCI","BELFORT","BOULEVARD DE BELFORT","51 BOULEVARD DE BELFORT"
59,350,"LILLE","IL","B",51,"","BOULEVARD","DE BELFORT","PBCMCC","480911627",6540,"SCI","BELFORT","BOULEVARD DE BELFORT","51 BOULEVARD DE BELFORT"
59,350,"LILLE","IL","A",16,"","RUE","ARMAND CARREL","PBKLDT","879453470",6540,"SCI","SCI MONZAC SAMSARRA","RUE ARMAND CARREL","16 RUE ARMAND CARREL"
59,350,"LILLE","IL","B",16,"","RUE","ARMAND CARREL","PBKLDT","879453470",6540,"SCI","SCI MONZAC SAMSARRA","RUE ARMAND CARREL","16 RUE ARMAND CARREL"
59,350,"LILLE","IM","A",306,"","RUE","DU JARDIN DES PLANTES","PBCS3W","215903501",7210,"COM","COMMUNE DE LILLE","RUE DU JARDIN DES PLANTES","306 RUE DU JARDIN DES PLANTES"
59,350,"LILLE","IM","A",1,"","RUE","DU CAPITAINE MICHEL","PBCS3W","215903501",7210,"COM","COMMUNE DE LILLE","RUE DU CAPITAINE MICHEL","1 RUE DU CAPITAINE MICHEL"
59,350,"LILLE","IM","A",5,"","RUE","DU CAPITAINE MICHEL","PBBXC5","U21017800",7210,"COM","ET PUBLIC DEPARTEMENTAL DE SOINS D ADAPTATION ET D EDUCATION","RUE DU CAPITAINE MICHEL","5 RUE DU CAPITAINE MICHEL"
59,350,"LILLE","IM","B",5,"","RUE","DU CAPITAINE MICHEL","P9MBBC","444608442",5699,"SA","ENEDIS","RUE DU CAPITAINE MICHEL","5 RUE DU CAPITAINE MICHEL"
59,350,"LILLE","IM","B",5,"","RUE","DU CAPITAINE MICHEL","P998MW","444608442",5699,"SA","ENEDIS","RUE DU CAPITAINE MICHEL","5 RUE DU CAPITAINE MICHEL"
59,350,"LILLE","IM","A",12,"","RUE","DU CAPITAINE MICHEL","PBFGMQ","783713498",9230,"ASS","ASSOCIATION DIOCESAINE LILLE","RUE DU CAPITAINE MICHEL","12 RUE DU CAPITAINE MICHEL"
59,350,"LILLE","IM","A",99,"","RUE","DU JARDIN DES PLANTES","PBCPRS","382222248",6540,"SCI","JARDIN DES PLANTES","RUE DU JARDIN DES PLANTES","99 RUE DU JARDIN DES PLANTES"
59,350,"LILLE","IM","A",1,"","CITE","BERTHOU 187 RUE DU JARDIN","PBC69P","501675011",6540,"SCI","LOTFI MONTANA GESTION IMMOBILIERE","CITE BERTHOU 187 RUE DU JARDIN","1 CITE BERTHOU 187 RUE DU JARDIN"
59,350,"LILLE","IM","A",2,"","CITE","BERTHOU 187 RUE DU JARDIN","PBJNW7","539133207",6540,"SCI","JEANCAT","CITE BERTHOU 187 RUE DU JARDIN","2 CITE BERTHOU 187 RUE DU JARDIN"
59,350,"LILLE","IM","A",5,"","CITE","BERTHOU 187 RUE DU JARDIN","PBHTCJ","532363017",6540,"SCI","MH","CITE BERTHOU 187 RUE DU JARDIN","5 CITE BERTHOU 187 RUE DU JARDIN"
59,350,"LILLE","IM","01",65,"","RUE","ABELARD","P9996G","775630015",5546,"SA","3F NORD-ARTOIS SOCIETE ANONYME DHABITATIONS A LOYER MODERE","RUE ABELARD","65 RUE ABELARD"
59,350,"LILLE","IM","PK",65,"","RUE","ABELARD","P9996G","775630015",5546,"SA","3F NORD-ARTOIS SOCIETE ANONYME DHABITATIONS A LOYER MODERE","RUE ABELARD","65 RUE ABELARD"
59,350,"LILLE","IM","A",23,"","RUE","ABELARD","PBH842","475680815",5699,"SA","VILOGIA SOCIETE ANONYME DHLM","RUE ABELARD","23 RUE ABELARD"
59,350,"LILLE","IM","A",70,"","RUE","ARMAND CARREL","PBCRRS","500921721",6540,"SCI","ARMAND CARREL","RUE ARMAND CARREL","70 RUE ARMAND CARREL"
59,350,"LILLE","IM","PK",31,"","RUE","ABELARD","PBHHPF","517810271",6540,"SCI","MANILIE","RUE ABELARD","31 RUE ABELARD"
59,350,"LILLE","IM","A",1,"","PLACE","DES ARTISANS","PBHTTB","185913506",4140,"EPIC","CHAMBRE DES METIERS DU NORD","PLACE DES ARTISANS","1 PLACE DES ARTISANS"
59,350,"LILLE","IM","A",13,"","RUE","ABELARD","PBHKHZ","775623606",9220,"ASS","MAISON ACCUEIL DU TRAVAILLEUR","RUE ABELARD","13 RUE ABELARD"
59,350,"LILLE","IM","A",13,"","RUE","ABELARD","PBBZ2J","456503556",5699,"SA","HABITAT DU NORD SA D HLM","RUE ABELARD","13 RUE ABELARD"
59,350,"LILLE","IM","A",83,"","RUE","ABELARD","PBBXS5","775624372",9220,"ASS","LILLE UNIVERSITE CLUB - LUC","RUE ABELARD","83 RUE ABELARD"
59,350,"LILLE","IM","A",24,"","RUE","DU CAPITAINE MICHEL","PBCS3W","215903501",7210,"COM","COMMUNE DE LILLE","RUE DU CAPITAINE MICHEL","24 RUE DU CAPITAINE MICHEL"
59,350,"LILLE","IM","A",60,"","RUE","DU JARDIN DES PLANTES","PBBZ5T","886980440",5546,"SA","LOGIS METROPOLE","RUE DU JARDIN DES PLANTES","60 RUE DU JARDIN DES PLANTES"
59,350,"LILLE","IM","B",60,"","RUE","DU JARDIN DES PLANTES","PBBZ5T","886980440",5546,"SA","LOGIS METROPOLE","RUE DU JARDIN DES PLANTES","60 RUE DU JARDIN DES PLANTES"
59,350,"LILLE","IM","C",60,"","RUE","DU JARDIN DES PLANTES","PBBZ5T","886980440",5546,"SA","LOGIS METROPOLE","RUE DU JARDIN DES PLANTES","60 RUE DU JARDIN DES PLANTES"
59,350,"LILLE","IM","D",60,"","RUE","DU JARDIN DES PLANTES","PBBZ5T","886980440",5546,"SA","LOGIS METROPOLE","RUE DU JARDIN DES PLANTES","60 RUE DU JARDIN DES PLANTES"
59,350,"LILLE","IM","E",50,"","RUE","ARMAND CARREL","PBBZ5T","886980440",5546,"SA","LOGIS METROPOLE","RUE ARMAND CARREL","50 RUE ARMAND CARREL"
59,350,"LILLE","IM","F",50,"","RUE","ARMAND CARREL","PBBZ5T","886980440",5546,"SA","LOGIS METROPOLE","RUE ARMAND CARREL","50 RUE ARMAND CARREL"
59,350,"LILLE","IM","G",50,"","RUE","ARMAND CARREL","PBBZ5T","886980440",5546,"SA","LOGIS METROPOLE","RUE ARMAND CARREL","50 RUE ARMAND CARREL"
59,350,"LILLE","IM","A",239,"","RUE","DU JARDIN DES PLANTES","PBCPPQ","491119046",6540,"SCI","FONCIERE DU JARDIN DES PLANTES","RUE DU JARDIN DES PLANTES","239 RUE DU JARDIN DES PLANTES"
59,350,"LILLE","IM","B",239,"","RUE","DU JARDIN DES PLANTES","PBCPPQ","491119046",6540,"SCI","FONCIERE DU JARDIN DES PLANTES","RUE DU JARDIN DES PLANTES","239 RUE DU JARDIN DES PLANTES"
59,350,"LILLE","IM","A",239,"B","RUE","DU JARDIN DES PLANTES","PBHNTV","661750067",5646,"SA","HABITAT HAUTS-DE-FRANCE ESH","RUE DU JARDIN DES PLANTES","239 RUE DU JARDIN DES PLANTES"
59,350,"LILLE","IM","B",239,"B","RUE","DU JARDIN DES PLANTES","PBHNTV","661750067",5646,"SA","HABITAT HAUTS-DE-FRANCE ESH","RUE DU JARDIN DES PLANTES","239 RUE DU JARDIN DES PLANTES"
59,350,"LILLE","IM","C",239,"B","RUE","DU JARDIN DES PLANTES","PBHNTV","661750067",5646,"SA","HABITAT HAUTS-DE-FRANCE ESH","RUE DU JARDIN DES PLANTES","239 RUE DU JARDIN DES PLANTES"
59,350,"LILLE","IM","PK",239,"B","RUE","DU JARDIN DES PLANTES","PBHNTV","661750067",5646,"SA","HABITAT HAUTS-DE-FRANCE ESH","RUE DU JARDIN DES PLANTES","239 RUE DU JARDIN DES PLANTES"
59,350,"LILLE","IN","A",19,"","RUE","DE MARQUILLIES","PBBZZB","175901552",7179,"ETAT","SECRETARIAT GEN ADMINISTRATION POLICE","RUE DE MARQUILLIES","19 RUE DE MARQUILLIES"
59,350,"LILLE","IN","A",19,"","RUE","DE MARQUILLIES","P99999","U23752501",7113,"ETAT","ETAT PAR DIRECTION DE L IMMOBILIER DE L ETAT","RUE DE MARQUILLIES","19 RUE DE MARQUILLIES"
59,350,"LILLE","IN","B",19,"B","RUE","DE MARQUILLIES","PBBZZB","175901552",7179,"ETAT","SECRETARIAT GEN ADMINISTRATION POLICE","RUE DE MARQUILLIES","19 RUE DE MARQUILLIES"
59,350,"LILLE","IN","B",19,"B","RUE","DE MARQUILLIES","P99999","U23752501",7113,"ETAT","ETAT PAR DIRECTION DE L IMMOBILIER DE L ETAT","RUE DE MARQUILLIES","19 RUE DE MARQUILLIES"
59,350,"LILLE","IN","A",343,"","RUE","DE MARQUILLIES","PBCS3W","215903501",7210,"COM","COMMUNE DE LILLE","RUE DE MARQUILLIES","343 RUE DE MARQUILLIES"
59,350,"LILLE","IN","A",9980,"","COURS","DE LA GARE LILLE SUD","P9MBFT","552049447",5599,"SA","SOCIETE NATIONALE SNCF","COURS DE LA GARE LILLE SUD","9980 COURS DE LA GARE LILLE SUD"
59,350,"LILLE","IN","A",9980,"","COURS","DE LA GARE LILLE SUD","P9999Z","552049447",5599,"SA","SOCIETE NATIONALE SNCF","COURS DE LA GARE LILLE SUD","9980 COURS DE LA GARE LILLE SUD"
59,350,"LILLE","IN","A",24,"","RUE","MARCEL HENAUX","P9985X","722004355",5599,"SA","CICOBAIL","RUE MARCEL HENAUX","24 RUE MARCEL HENAUX"
59,350,"LILLE","IO","A",50,"","BOULEVARD","DE STRASBOURG","PBCS3W","215903501",7210,"COM","COMMUNE DE LILLE","BOULEVARD DE STRASBOURG","50 BOULEVARD DE STRASBOURG"
59,350,"LILLE","IO","A",9714,"","BOULEVARD","DE STRASBOURG","P9MBBC","444608442",5699,"SA","ENEDIS","BOULEVARD DE STRASBOURG","9714 BOULEVARD DE STRASBOURG"
59,350,"LILLE","IO","A",9714,"","BOULEVARD","DE STRASBOURG","P998MW","444608442",5699,"SA","ENEDIS","BOULEVARD DE STRASBOURG","9714 BOULEVARD DE STRASBOURG"
59,350,"LILLE","IP","A",64,"","BOULEVARD","DE METZ","PBCVVK","413782509",4140,"EPIC","LILLE METROPOLE HABITAT OPH DE LA METROPOLE EUROPEENNE DE LI","BOULEVARD DE METZ","64 BOULEVARD DE METZ"
59,350,"LILLE","IP","B",66,"","BOULEVARD","DE METZ","PBCVVK","413782509",4140,"EPIC","LILLE METROPOLE HABITAT OPH DE LA METROPOLE EUROPEENNE DE LI","BOULEVARD DE METZ","66 BOULEVARD DE METZ"
59,350,"LILLE","IP","C",68,"","BOULEVARD","DE METZ","PBCVVK","413782509",4140,"EPIC","LILLE METROPOLE HABITAT OPH DE LA METROPOLE EUROPEENNE DE LI","BOULEVARD DE METZ","68 BOULEVARD DE METZ"
59,350,"LILLE","IP","D",70,"","BOULEVARD","DE METZ","PBCVVK","413782509",4140,"EPIC","LILLE METROPOLE HABITAT OPH DE LA METROPOLE EUROPEENNE DE LI","BOULEVARD DE METZ","70 BOULEVARD DE METZ"
59,350,"LILLE","IP","E",72,"","BOULEVARD","DE METZ","PBCVVK","413782509",4140,"EPIC","LILLE METROPOLE HABITAT OPH DE LA METROPOLE EUROPEENNE DE LI","BOULEVARD DE METZ","72 BOULEVARD DE METZ"
59,350,"LILLE","IP","F",74,"","BOULEVARD","DE METZ","PBCVVK","413782509",4140,"EPIC","LILLE METROPOLE HABITAT OPH DE LA METROPOLE EUROPEENNE DE LI","BOULEVARD DE METZ","74 BOULEVARD DE METZ"
59,350,"LILLE","IP","A",48,"","RUE","LEON BLUM","PBCS3W","215903501",7210,"COM","COMMUNE DE LILLE","RUE LEON BLUM","48 RUE LEON BLUM"
59,350,"LILLE","IP","A",50,"","RUE","LEON BLUM","PBCVVK","413782509",4140,"EPIC","LILLE METROPOLE HABITAT OPH DE LA METROPOLE EUROPEENNE DE LI","RUE LEON BLUM","50 RUE LEON BLUM"
59,350,"LILLE","IP","A",9794,"","BOULEVARD","DE METZ","P9MBBC","444608442",5699,"SA","ENEDIS","BOULEVARD DE METZ","9794 BOULEVARD DE METZ"
59,350,"LILLE","IP","A",9794,"","BOULEVARD","DE METZ","P998MW","444608442",5699,"SA","ENEDIS","BOULEVARD DE METZ","9794 BOULEVARD DE METZ"
59,350,"LILLE","IP","B",52,"","RUE","LEON BLUM","PBCVVK","413782509",4140,"EPIC","LILLE METROPOLE HABITAT OPH DE LA METROPOLE EUROPEENNE DE LI","RUE LEON BLUM","52 RUE LEON BLUM"
59,350,"LILLE","IP","C",54,"","RUE","LEON BLUM","PBCVVK","413782509",4140,"EPIC","LILLE METROPOLE HABITAT OPH DE LA METROPOLE EUROPEENNE DE LI","RUE LEON BLUM","54 RUE LEON BLUM"
59,350,"LILLE","IP","D",56,"","RUE","LEON BLUM","PBCVVK","413782509",4140,"EPIC","LILLE METROPOLE HABITAT OPH DE LA METROPOLE EUROPEENNE DE LI","RUE LEON BLUM","56 RUE LEON BLUM"
59,350,"LILLE","IP","E",58,"","RUE","LEON BLUM","PBCVVK","413782509",4140,"EPIC","LILLE METROPOLE HABITAT OPH DE LA METROPOLE EUROPEENNE DE LI","RUE LEON BLUM","58 RUE LEON BLUM"
59,350,"LILLE","IP","F",60,"","RUE","LEON BLUM","PBCVVK","413782509",4140,"EPIC","LILLE METROPOLE HABITAT OPH DE LA METROPOLE EUROPEENNE DE LI","RUE LEON BLUM","60 RUE LEON BLUM"
59,350,"LILLE","IP","G",62,"","RUE","LEON BLUM","PBCVVK","413782509",4140,"EPIC","LILLE METROPOLE HABITAT OPH DE LA METROPOLE EUROPEENNE DE LI","RUE LEON BLUM","62 RUE LEON BLUM"
59,350,"LILLE","IP","H",64,"","RUE","LEON BLUM","PBCVVK","413782509",4140,"EPIC","LILLE METROPOLE HABITAT OPH DE LA METROPOLE EUROPEENNE DE LI","RUE LEON BLUM","64 RUE LEON BLUM"
59,350,"LILLE","IP","I",66,"","RUE","LEON BLUM","PBCVVK","413782509",4140,"EPIC","LILLE METROPOLE HABITAT OPH DE LA METROPOLE EUROPEENNE DE LI","RUE LEON BLUM","66 RUE LEON BLUM"
59,350,"LILLE","IP","J",68,"","RUE","LEON BLUM","PBCVVK","413782509",4140,"EPIC","LILLE METROPOLE HABITAT OPH DE LA METROPOLE EUROPEENNE DE LI","RUE LEON BLUM","68 RUE LEON BLUM"
59,350,"LILLE","IP","K",70,"","RUE","LEON BLUM","PBCVVK","413782509",4140,"EPIC","LILLE METROPOLE HABITAT OPH DE LA METROPOLE EUROPEENNE DE LI","RUE LEON BLUM","70 RUE LEON BLUM"
59,350,"LILLE","IP","L",72,"","RUE","LEON BLUM","PBCVVK","413782509",4140,"EPIC","LILLE METROPOLE HABITAT OPH DE LA METROPOLE EUROPEENNE DE LI","RUE LEON BLUM","72 RUE LEON BLUM"
59,350,"LILLE","IP","M",74,"","RUE","LEON BLUM","PBCVVK","413782509",4140,"EPIC","LILLE METROPOLE HABITAT OPH DE LA METROPOLE EUROPEENNE DE LI","RUE LEON BLUM","74 RUE LEON BLUM"
59,350,"LILLE","IP","N",76,"","RUE","LEON BLUM","PBCVVK","413782509",4140,"EPIC","LILLE METROPOLE HABITAT OPH DE LA METROPOLE EUROPEENNE DE LI","RUE LEON BLUM","76 RUE LEON BLUM"
59,350,"LILLE","IP","O",78,"","RUE","LEON BLUM","PBCVVK","413782509",4140,"EPIC","LILLE METROPOLE HABITAT OPH DE LA METROPOLE EUROPEENNE DE LI","RUE LEON BLUM","78 RUE LEON BLUM"
59,350,"LILLE","IP","P",80,"","RUE","LEON BLUM","PBCVVK","413782509",4140,"EPIC","LILLE METROPOLE HABITAT OPH DE LA METROPOLE EUROPEENNE DE LI","RUE LEON BLUM","80 RUE LEON BLUM"
59,350,"LILLE","IP","Q",82,"","RUE","LEON BLUM","PBCVVK","413782509",4140,"EPIC","LILLE METROPOLE HABITAT OPH DE LA METROPOLE EUROPEENNE DE LI","RUE LEON BLUM","82 RUE LEON BLUM"
59,350,"LILLE","IP","B",78,"","BOULEVARD","DE METZ","PBCVVK","413782509",4140,"EPIC","LILLE METROPOLE HABITAT OPH DE LA METROPOLE EUROPEENNE DE LI","BOULEVARD DE METZ","78 BOULEVARD DE METZ"
59,350,"LILLE","IP","C",76,"","BOULEVARD","DE METZ","PBCVVK","413782509",4140,"EPIC","LILLE METROPOLE HABITAT OPH DE LA METROPOLE EUROPEENNE DE LI","BOULEVARD DE METZ","76 BOULEVARD DE METZ"
59,350,"LILLE","IP","A",80,"","BOULEVARD","DE METZ","PBCVVK","413782509",4140,"EPIC","LILLE METROPOLE HABITAT OPH DE LA METROPOLE EUROPEENNE DE LI","BOULEVARD DE METZ","80 BOULEVARD DE METZ"
59,350,"LILLE","IP","B",82,"","BOULEVARD","DE METZ","PBCVVK","413782509",4140,"EPIC","LILLE METROPOLE HABITAT OPH DE LA METROPOLE EUROPEENNE DE LI","BOULEVARD DE METZ","82 BOULEVARD DE METZ"
59,350,"LILLE","IP","A",84,"","BOULEVARD","DE METZ","PBCVVK","413782509",4140,"EPIC","LILLE METROPOLE HABITAT OPH DE LA METROPOLE EUROPEENNE DE LI","BOULEVARD DE METZ","84 BOULEVARD DE METZ"
59,350,"LILLE","IP","B",86,"","BOULEVARD","DE METZ","PBCVVK","413782509",4140,"EPIC","LILLE METROPOLE HABITAT OPH DE LA METROPOLE EUROPEENNE DE LI","BOULEVARD DE METZ","86 BOULEVARD DE METZ"
59,350,"LILLE","IP","A",88,"","BOULEVARD","DE METZ","PBCVVK","413782509",4140,"EPIC","LILLE METROPOLE HABITAT OPH DE LA METROPOLE EUROPEENNE DE LI","BOULEVARD DE METZ","88 BOULEVARD DE METZ"
59,350,"LILLE","IP","B",90,"","BOULEVARD","DE METZ","PBCVVK","413782509",4140,"EPIC","LILLE METROPOLE HABITAT OPH DE LA METROPOLE EUROPEENNE DE LI","BOULEVARD DE METZ","90 BOULEVARD DE METZ"
59,350,"LILLE","IP","A",92,"","BOULEVARD","DE METZ","PBCVVK","413782509",4140,"EPIC","LILLE METROPOLE HABITAT OPH DE LA METROPOLE EUROPEENNE DE LI","BOULEVARD DE METZ","92 BOULEVARD DE METZ"
59,350,"LILLE","IP","B",94,"","BOULEVARD","DE METZ","PBCVVK","413782509",4140,"EPIC","LILLE METROPOLE HABITAT OPH DE LA METROPOLE EUROPEENNE DE LI","BOULEVARD DE METZ","94 BOULEVARD DE METZ"
59,350,"LILLE","IP","C",96,"","BOULEVARD","DE METZ","PBCVVK","413782509",4140,"EPIC","LILLE METROPOLE HABITAT OPH DE LA METROPOLE EUROPEENNE DE LI","BOULEVARD DE METZ","96 BOULEVARD DE METZ"
59,350,"LILLE","IP","D",98,"","BOULEVARD","DE METZ","PBCVVK","413782509",4140,"EPIC","LILLE METROPOLE HABITAT OPH DE LA METROPOLE EUROPEENNE DE LI","BOULEVARD DE METZ","98 BOULEVARD DE METZ"
59,350,"LILLE","IP","E",100,"","BOULEVARD","DE METZ","PBCVVK","413782509",4140,"EPIC","LILLE METROPOLE HABITAT OPH DE LA METROPOLE EUROPEENNE DE LI","BOULEVARD DE METZ","100 BOULEVARD DE METZ"
59,350,"LILLE","IP","F",102,"","BOULEVARD","DE METZ","PBCVVK","413782509",4140,"EPIC","LILLE METROPOLE HABITAT OPH DE LA METROPOLE EUROPEENNE DE LI","BOULEVARD DE METZ","102 BOULEVARD DE METZ"
59,350,"LILLE","IP","B",106,"","BOULEVARD","DE METZ","PBCVVK","413782509",4140,"EPIC","LILLE METROPOLE HABITAT OPH DE LA METROPOLE EUROPEENNE DE LI","BOULEVARD DE METZ","106 BOULEVARD DE METZ"
59,350,"LILLE","IP","C",104,"","BOULEVARD","DE METZ","PBCVVK","413782509",4140,"EPIC","LILLE METROPOLE HABITAT OPH DE LA METROPOLE EUROPEENNE DE LI","BOULEVARD DE METZ","104 BOULEVARD DE METZ"
59,350,"LILLE","IP","C",106,"","BOULEVARD","DE METZ","PBCVVK","413782509",4140,"EPIC","LILLE METROPOLE HABITAT OPH DE LA METROPOLE EUROPEENNE DE LI","BOULEVARD DE METZ","106 BOULEVARD DE METZ"
59,350,"LILLE","IP","CA",104,"","BOULEVARD","DE METZ","PBCVVK","413782509",4140,"EPIC","LILLE METROPOLE HABITAT OPH DE LA METROPOLE EUROPEENNE DE LI","BOULEVARD DE METZ","104 BOULEVARD DE METZ"
59,350,"LILLE","IP","A",9999,"","PLACE","BARTHELEMY DOREZ","PBCRNT","U23779886",9900,"","GRDF- AGENCE COMPTABLE DE CERGY","PLACE BARTHELEMY DOREZ","9999 PLACE BARTHELEMY DOREZ"
59,350,"LILLE","IP","A",9999,"","PLACE","BARTHELEMY DOREZ","P9970C","444786511",5599,"SA","GRDF","PLACE BARTHELEMY DOREZ","9999 PLACE BARTHELEMY DOREZ"
59,350,"LILLE","IP","A",4,"","RUE","DU FBG DES POSTES","PBCS3W","215903501",7210,"COM","COMMUNE DE LILLE","RUE DU FBG DES POSTES","4 RUE DU FBG DES POSTES"
59,350,"LILLE","IP","A",32,"","RUE","SIMONS","PBJJ58","245900410",7344,"","METROPOLE EUROPEENNE DE LILLE","RUE SIMONS","32 RUE SIMONS"
59,350,"LILLE","IP","A",36,"","RUE","SIMONS","PBCS3W","215903501",7210,"COM","COMMUNE DE LILLE","RUE SIMONS","36 RUE SIMONS"
59,350,"LILLE","IP","A",2,"","COURS","JEANNE D ARC 38 RUE","PBKGSF","215903501",7210,"COM","COMMUNE DE LILLE","COURS JEANNE D ARC 38 RUE","2 COURS JEANNE D ARC 38 RUE"
59,350,"LILLE","IP","A",6,"","COURS","JEANNE D ARC 38 RUE","PBBZ5T","886980440",5546,"SA","LOGIS METROPOLE","COURS JEANNE D ARC 38 RUE","6 COURS JEANNE D ARC 38 RUE"
59,350,"LILLE","IP","A",8,"","COURS","JEANNE D ARC 38 RUE","PBCS3W","215903501",7210,"COM","COMMUNE DE LILLE","COURS JEANNE D ARC 38 RUE","8 COURS JEANNE D ARC 38 RUE"
59,350,"LILLE","IP","A",44,"","RUE","SIMONS","PBH54T","383330115",4110,"EPIC","ETS PUBLIC FONCIER NORD PAS DE CALAIS","RUE SIMONS","44 RUE SIMONS"
59,350,"LILLE","IP","A",46,"","RUE","SIMONS","PBCS3W","215903501",7210,"COM","COMMUNE DE LILLE","RUE SIMONS","46 RUE SIMONS"
59,350,"LILLE","IP","A",54,"","RUE","SIMONS","PBHPCM","441779485",6540,"SCI","DUPONCHELLE-MUTEAU","RUE SIMONS","54 RUE SIMONS"
59,350,"LILLE","IP","A",5,"","RUE","DE BARGUES","PBCS3W","215903501",7210,"COM","COMMUNE DE LILLE","RUE DE BARGUES","5 RUE DE BARGUES"
59,350,"LILLE","IP","A",9985,"","RUE","DE BARGUES","P9MBBC","444608442",5699,"SA","ENEDIS","RUE DE BARGUES","9985 RUE DE BARGUES"
59,350,"LILLE","IP","A",9985,"","RUE","DE BARGUES","P998MW","444608442",5699,"SA","ENEDIS","RUE DE BARGUES","9985 RUE DE BARGUES"
59,350,"LILLE","IP","A",4,"","RUE","DE BARGUES","PBCS3W","215903501",7210,"COM","COMMUNE DE LILLE","RUE DE BARGUES","4 RUE DE BARGUES"
59,350,"LILLE","IP","A",9001,"","RUE","DE BARGUES","PBCS3W","215903501",7210,"COM","COMMUNE DE LILLE","RUE DE BARGUES","9001 RUE DE BARGUES"
59,350,"LILLE","IP","A",9001,"","BOULEVARD","DE METZ","PBCVVK","413782509",4140,"EPIC","LILLE METROPOLE HABITAT OPH DE LA METROPOLE EUROPEENNE DE LI","BOULEVARD DE METZ","9001 BOULEVARD DE METZ"
59,350,"LILLE","IP","B",58,"","RUE","SIMONS","PBHPCM","441779485",6540,"SCI","DUPONCHELLE-MUTEAU","RUE SIMONS","58 RUE SIMONS"
59,350,"LILLE","IP","A",68,"","RUE","SIMONS","PBH99P","404745606",5660,"SA","SOLIHA BATISSEURS DE LOGEMENTS DINSERTION HAUTS DE FRANCE","RUE SIMONS","68 RUE SIMONS"
59,350,"LILLE","IP","A",68,"","RUE","SIMONS","PBH6JK","319870929",9220,"ASS","SOLIHA-SOLIDAIRES POUR L HABITAT-METROPOLE NORD","RUE SIMONS","68 RUE SIMONS"
59,350,"LILLE","IP","A",70,"","RUE","SIMONS","PBJJ58","245900410",7344,"","METROPOLE EUROPEENNE DE LILLE","RUE SIMONS","70 RUE SIMONS"
59,350,"LILLE","IP","A",24,"","RUE","SIMONS","PBHC7M","215903501",7210,"COM","COMMUNE DE LILLE","RUE SIMONS","24 RUE SIMONS"
59,350,"LILLE","IP","A",46,"B","BOULEVARD","DE METZ","P9MBBC","444608442",5699,"SA","ENEDIS","BOULEVARD DE METZ","46 BOULEVARD DE METZ"
59,350,"LILLE","IP","A",46,"B","BOULEVARD","DE METZ","P998MW","444608442",5699,"SA","ENEDIS","BOULEVARD DE METZ","46 BOULEVARD DE METZ"
59,350,"LILLE","IP","A",�,"","RUE","DE BARGUES","PBCCZW","U21521186",7210,"COM","SYNDICAT INTERCOMMUNAL DE REALISATION ET DE GESTION DE TERRA","RUE DE BARGUES","n RUE DE BARGUES"
59,350,"LILLE","IP","A",52,"","BOULEVARD","DE METZ","PBCP9Z","493288070",6540,"SCI","BEL NORD","BOULEVARD DE METZ","52 BOULEVARD DE METZ"
